artist,album,score,genre,label,reviewer,album_year,review_date,length,url,artist_id,followers_count,review_datetime,review_year,reviewer_reviews,review_release_difference,artist_reviews,artist_review_number
K. Leimer,Mitteltöner,7.5,Electronic,Origin Peoples,Andy Beta,2018.0,2018-02-06,651,https://www.pitchfork.com/reviews/albums/k-leimer-mitteltoner/,5m1jRZQE4BjLrFrV33jIql,14308.0,2018-02-06,2018,180,0.0,1.0,1.0
K. Michelle,KIMBERLY: The People I Used to Know,7.0,Pop/R&B,Atlantic,Alfred Soto,2017.0,2017-12-08,596,https://www.pitchfork.com/reviews/albums/kimberly-the-people-i-used-to-know/,2retT7MFwHDVTeGKDdybEx,1793496.0,2017-12-08,2017,48,0.0,1.0,1.0
KAINA,Next to the Sun,7.6,Pop/R&B,Sooper,Peyton Thomas,2019.0,2019-07-19,700,https://www.pitchfork.com/reviews/albums/kaina-next-to-the-sun/,7c6eQSFEfIt9rV3gh4cgtj,19553.0,2019-07-19,2019,47,0.0,2.0,1.0
KAINA,It Was a Home,7.7,Pop/R&B,City Slang,Gio Santiago,2022.0,2022-03-18,870,https://www.pitchfork.com/reviews/albums/kaina-it-was-a-home/,7c6eQSFEfIt9rV3gh4cgtj,19553.0,2022-03-18,2022,7,0.0,2.0,2.0
KATSEYE,BEAUTIFUL CHAOSEP,5.5,Pop/R&B,HYBE / Geffen,Joshua Minsoo Kim,2025.0,2025-07-01,990,https://www.pitchfork.com/reviews/albums/katseye-beautiful-chaos-ep/,3c0gDdb9lhnHGFtP4prQpn,5093237.0,2025-07-01,2025,64,0.0,1.0,1.0
KAZU,Adult Baby,6.8,Electronic,Adult Baby / !K7,Philip Sherburne,2019.0,2019-09-17,465,https://www.pitchfork.com/reviews/albums/kazu-adult-baby/,0prgQn2c68gb0HZvimE9bo,11782.0,2019-09-17,2019,431,0.0,1.0,1.0
KMRU,Limen,7.2,Electronic / Experimental,Subtext,Philip Sherburne,2022.0,2022-04-29,747,https://www.pitchfork.com/reviews/albums/kmru-aho-ssan-limen/,5blZUSGq0z7HhuSldSXV3a,17642.0,2022-04-29,2022,431,0.0,4.0,1.0
KMRU,Glim,7.1,Electronic / Experimental,self-released,Daniel Bromfield,2023.0,2023-03-15,540,https://www.pitchfork.com/reviews/albums/kmru-glim/,5blZUSGq0z7HhuSldSXV3a,17642.0,2023-03-15,2023,94,0.0,4.0,2.0
KMRU,Dissolution Grip,7.2,Electronic / Experimental,OFNOT,Marc Weidenbaum,2023.0,2023-10-04,699,https://www.pitchfork.com/reviews/albums/kmru-dissolution-grip/,5blZUSGq0z7HhuSldSXV3a,17642.0,2023-10-04,2023,5,0.0,4.0,3.0
KMRU,Natur,8.0,Electronic / Experimental,Touch,Will Lynch,2024.0,2024-07-30,634,https://www.pitchfork.com/reviews/albums/kmru-natur/,5blZUSGq0z7HhuSldSXV3a,17642.0,2024-07-30,2024,8,0.0,4.0,4.0
KOKOKO!,Butu,7.3,Experimental,Transgressive,Daniel Bromfield,2024.0,2024-07-23,431,https://www.pitchfork.com/reviews/albums/kokoko-butu/,4hkOCqpKuf6KFaQeTGfYNw,37957.0,2024-07-23,2024,94,0.0,1.0,1.0
KP Skywalka,4 Tha Freakas,7.5,Rap,Beat the Odds LLC,Alphonse Pierre,2025.0,2025-01-29,575,https://www.pitchfork.com/reviews/albums/kp-skywalka-4-tha-freakas/,0H20KZnm0XPqNYQ6EsIAyo,18560.0,2025-01-29,2025,187,0.0,1.0,1.0
KUČKA,Can You Hear Me Dreaming?,6.9,Electronic,LuckyMe,Stephen Kearse,2024.0,2024-07-12,760,https://www.pitchfork.com/reviews/albums/kucka-can-you-hear-me-dreaming/,6JcD2YKEhgimweLpUI0NEw,51596.0,2024-07-12,2024,104,0.0,1.0,1.0
KYLE,Light of Mine,6.9,Rap,Atlantic / Independently Popular,Briana Younger,2018.0,2018-05-24,718,https://www.pitchfork.com/reviews/albums/kyle-light-of-mine/,4qBgvVog0wzW75IQ48mU7v,1119432.0,2018-05-24,2018,31,0.0,1.0,1.0
Ka,Descendants of Cain,8.1,Rap,Iron Works,Paul A. Thompson,2020.0,2020-05-13,945,https://www.pitchfork.com/reviews/albums/ka-descendants-of-cain/,3c0gDdb9lhnHGFtP4prQpn,5093237.0,2020-05-13,2020,99,0.0,3.0,1.0
Ka,A Martyr’s Reward,8.3,Rap,Iron Works,Mano Sundaresan,2021.0,2021-08-21,883,https://www.pitchfork.com/reviews/albums/ka-a-martyrs-reward/,3c0gDdb9lhnHGFtP4prQpn,5093237.0,2021-08-21,2021,19,0.0,3.0,2.0
Ka,The Thief Next to Jesus,8.1,Rap,Iron Works,Matthew Ritchie,2024.0,2024-08-28,857,https://www.pitchfork.com/reviews/albums/ka-the-thief-next-to-jesus/,3c0gDdb9lhnHGFtP4prQpn,5093237.0,2024-08-28,2024,29,0.0,3.0,3.0
Ka Baird,Respires,7.8,Experimental,Rvng Intl.,Philip Sherburne,2019.0,2019-10-31,546,https://www.pitchfork.com/reviews/albums/ka-baird-respires/,5IzFojkr5NLxvRExo2OnG6,2975.0,2019-10-31,2019,431,0.0,2.0,1.0
Ka Baird,Bearings: Soundtracks for the Bardos,7.9,Experimental,Rvng Intl.,Philip Sherburne,2024.0,2024-04-18,733,https://www.pitchfork.com/reviews/albums/ka-baird-bearings-soundtracks-for-the-bardos/,5IzFojkr5NLxvRExo2OnG6,2975.0,2024-04-18,2024,431,0.0,2.0,2.0
Ka$hdami,epiphany,6.8,Rap,Kashwayz,Alphonse Pierre,2021.0,2021-06-09,609,https://www.pitchfork.com/reviews/albums/kadollarhdami-epiphany/,4YEl33ar2WlUSF94Yh9CCf,381862.0,2021-06-09,2021,187,0.0,1.0,1.0
Kacey Musgraves,Golden Hour,8.7,Folk/Country,MCA Nashville,Sam Sodomsky,2018.0,2018-04-02,777,https://www.pitchfork.com/reviews/albums/kacey-musgraves-golden-hour/,70kkdajctXSbqSMJbQO424,1612535.0,2018-04-02,2018,180,0.0,3.0,1.0
Kacey Musgraves,star-crossed,7.7,Folk/Country,Interscope / UMG Nashville,Sam Sodomsky,2021.0,2021-09-09,1133,https://www.pitchfork.com/reviews/albums/kacey-musgraves-star-crossed/,70kkdajctXSbqSMJbQO424,1612535.0,2021-09-09,2021,180,0.0,3.0,2.0
Kacey Musgraves,Deeper Well,6.8,Folk/Country,Interscope / MCA Nashville,Laura Snapes,2024.0,2024-03-14,1197,https://www.pitchfork.com/reviews/albums/kacey-musgraves-deeper-well/,70kkdajctXSbqSMJbQO424,1612535.0,2024-03-14,2024,60,0.0,3.0,3.0
Kacy & Clayton,Plastic Bouquet,7.0,Folk/Country,New West,Amanda Wicks,2020.0,2021-01-07,532,https://www.pitchfork.com/reviews/albums/kacy-and-clayton-marlon-williams-plastic-bouquet/,7oJ1EabmX7ejrie3NBzn0p,37889.0,2021-01-07,2021,21,1.0,1.0,1.0
Kacy Hill,Like a Woman,5.1,Pop/R&B,G.O.O.D. Music / Def Jam,Claire Lobenfeld,2017.0,2017-07-10,683,https://www.pitchfork.com/reviews/albums/kacy-hill-like-a-woman/,4dYQmk5ma04mZ1KJ9KkAQK,119486.0,2017-07-10,2017,27,0.0,3.0,1.0
Kacy Hill,Is It Selfish If We Talk About Me Again,7.6,Pop/R&B,self-released,Matthew Strauss,2020.0,2020-07-13,631,https://www.pitchfork.com/reviews/albums/kacy-hill-is-it-selfish-if-we-talk-about-me-again/,4dYQmk5ma04mZ1KJ9KkAQK,119486.0,2020-07-13,2020,28,0.0,3.0,2.0
Kacy Hill,"Simple, Sweet, and Smiling",7.0,Pop/R&B,Platoon,Cat Zhang,2021.0,2021-10-20,652,https://www.pitchfork.com/reviews/albums/kacy-hill-simple-sweet-and-smiling/,4dYQmk5ma04mZ1KJ9KkAQK,119486.0,2021-10-20,2021,33,0.0,3.0,3.0
Kadhja Bonet,Childqueen,7.7,Pop/R&B,Fat Possum,Stephen Kearse,2018.0,2018-06-11,591,https://www.pitchfork.com/reviews/albums/kadhja-bonet-childqueen/,6sqZoZxe9BQwk7Zxh6STfF,114697.0,2018-06-11,2018,104,0.0,1.0,1.0
Kae Tempest,The Line Is a Curve,7.0,Rap,Fiction,Emma Madden,2022.0,2022-04-13,804,https://www.pitchfork.com/reviews/albums/kae-tempest-the-line-is-a-curve/,1YcprGtF13BYCZQK9jYPEw,250668.0,2022-04-13,2022,38,0.0,1.0,1.0
Kahil El’Zabar,America the Beautiful,7.8,Jazz,Spiritmuse,Sadie Sartini Garner,2020.0,2020-11-02,952,https://www.pitchfork.com/reviews/albums/kahil-elzabar-america-the-beautiful/,2DObXDWCKLRvSisbmYjeyV,10364.0,2020-11-02,2020,60,0.0,1.0,1.0
Kaidi Tatham,Don’t Rush the Process,7.0,Electronic / Jazz,First Word,Dean Van Nguyen,2022.0,2022-08-05,492,https://www.pitchfork.com/reviews/albums/kaidi-tatham-dont-rush-the-process/,1x2aM48UiN5WoQL6ISEPvz,23171.0,2022-08-05,2022,78,0.0,1.0,1.0
Kaitlyn Aurelia Smith,The Kid,8.1,Experimental,Western Vinyl,Sasha Geffen,2017.0,2017-10-06,599,https://www.pitchfork.com/reviews/albums/kaitlyn-aurelia-smith-the-kid/,6P86FLVAK4sxu8OhyQJBvH,73050.0,2017-10-06,2017,115,0.0,5.0,1.0
Kaitlyn Aurelia Smith,Tides: Music for Meditation and Yoga,7.0,Experimental,touchtheplants,Daniel Martin-McCormick,2019.0,2019-01-14,595,https://www.pitchfork.com/reviews/albums/kaitlyn-aurelia-smith-tides-music-for-meditation-and-yoga/,6P86FLVAK4sxu8OhyQJBvH,73050.0,2019-01-14,2019,36,0.0,5.0,2.0
Kaitlyn Aurelia Smith,The Mosaic of Transformation,7.2,Experimental,Ghostly International,Mina Tavakoli,2020.0,2020-05-20,1233,https://www.pitchfork.com/reviews/albums/kaitlyn-aurelia-smith-the-mosaic-of-transformation/,6P86FLVAK4sxu8OhyQJBvH,73050.0,2020-05-20,2020,10,0.0,5.0,3.0
Kaitlyn Aurelia Smith,Let’s Turn It Into Sound,7.6,Experimental,Ghostly International,Philip Sherburne,2022.0,2022-08-29,880,https://www.pitchfork.com/reviews/albums/kaitlyn-aurelia-smith-lets-turn-it-into-sound/,6P86FLVAK4sxu8OhyQJBvH,73050.0,2022-08-29,2022,431,0.0,5.0,4.0
Kaitlyn Aurelia Smith,Gush,7.4,Experimental,Nettwerk,Sasha Geffen,2025.0,2025-08-26,669,https://www.pitchfork.com/reviews/albums/kaitlyn-aurelia-smith-gush/,6P86FLVAK4sxu8OhyQJBvH,73050.0,2025-08-26,2025,115,0.0,5.0,5.0
Kal Marks,My Name Is Hell,7.2,Rock,Exploding in Sound,Charley Ruddell,2022.0,2022-08-08,631,https://www.pitchfork.com/reviews/albums/kal-marks-my-name-is-hell/,1Yv0Obn2mIOsryAqqXHP89,5904.0,2022-08-08,2022,3,0.0,1.0,1.0
Kali Malone,Living Torch,8.0,Experimental,Portraits GRM,Grayson Haver Currin,2022.0,2022-07-12,1019,https://www.pitchfork.com/reviews/albums/kali-malone-living-torch/,1I0rODlh5K9pW3JhEla2H9,51190.0,2022-07-12,2022,155,0.0,4.0,1.0
Kali Malone,Does Spring Hide Its Joy,8.0,Experimental,Ideologic Organ,Jonathan Williger,2023.0,2023-01-25,789,https://www.pitchfork.com/reviews/albums/kali-malone-does-spring-hide-its-joy/,1I0rODlh5K9pW3JhEla2H9,51190.0,2023-01-25,2023,34,0.0,4.0,2.0
Kali Malone,All Life Long,8.3,Experimental,Ideologic Organ,Marc Weidenbaum,2024.0,2024-03-02,991,https://www.pitchfork.com/reviews/albums/kali-malone-all-life-long/,1I0rODlh5K9pW3JhEla2H9,51190.0,2024-03-02,2024,5,0.0,4.0,3.0
Kali Malone,The Sacrificial Code,8.6,Experimental,Ideologic Organ,Philip Sherburne,2025.0,2025-04-12,1119,https://www.pitchfork.com/reviews/albums/kali-malone-the-sacrificial-code/,1I0rODlh5K9pW3JhEla2H9,51190.0,2025-04-12,2025,431,0.0,4.0,4.0
Kali Uchis,Isolation,8.6,Pop/R&B,Interscope,Julianne Escobedo Shepherd,2018.0,2018-04-11,764,https://www.pitchfork.com/reviews/albums/kali-uchis-isolation/,1U1el3k54VvEUzo3ybLPlM,9448836.0,2018-04-11,2018,31,0.0,5.0,1.0
Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,7.8,Pop/R&B,EMI / Interscope,Jenzia Burgos,2020.0,2020-11-25,732,https://www.pitchfork.com/reviews/albums/kali-uchis-sin-miedo-del-amor-y-otros-demonios/,1U1el3k54VvEUzo3ybLPlM,9448836.0,2020-11-25,2020,3,0.0,5.0,2.0
Kali Uchis,Red Moon in Venus,8.2,Pop/R&B,Geffen,Gio Santiago,2023.0,2023-03-03,828,https://www.pitchfork.com/reviews/albums/kali-uchis-red-moon-in-venus/,1U1el3k54VvEUzo3ybLPlM,9448836.0,2023-03-03,2023,7,0.0,5.0,3.0
Kali Uchis,Orquídeas,8.4,Pop/R&B,Geffen,Isabelia Herrera,2024.0,2024-01-12,1001,https://www.pitchfork.com/reviews/albums/kali-uchis-orquideas/,1U1el3k54VvEUzo3ybLPlM,9448836.0,2024-01-12,2024,22,0.0,5.0,4.0
Kali Uchis,"Sincerely,",7.7,Pop/R&B,Capitol,Alfred Soto,2025.0,2025-05-16,574,https://www.pitchfork.com/reviews/albums/kali-uchis-sincerely/,1U1el3k54VvEUzo3ybLPlM,9448836.0,2025-05-16,2025,48,0.0,5.0,5.0
Kamaal Williams,The Return,8.0,Jazz,Black Focus,Dean Van Nguyen,2018.0,2018-05-25,686,https://www.pitchfork.com/reviews/albums/kamaal-williams-the-return/,01mXk9IDlVczWwZvVHAiIS,105064.0,2018-05-25,2018,78,0.0,2.0,1.0
Kamaal Williams,Wu Hen,7.3,Jazz,Black Focus,Andy Beta,2020.0,2020-07-24,645,https://www.pitchfork.com/reviews/albums/kamaal-williams-wu-hen/,01mXk9IDlVczWwZvVHAiIS,105064.0,2020-07-24,2020,180,0.0,2.0,2.0
Kamaiyah,Before I Wake,7.7,Rap,self-released,Sheldon Pearce,2017.0,2017-11-13,848,https://www.pitchfork.com/reviews/albums/kamaiyah-before-i-wake/,3XVpDdKav6C6zwlDXPhMEO,194871.0,2017-11-13,2017,157,0.0,4.0,1.0
Kamaiyah,Got It Made,7.8,Rap,GRND.WRK / EMPIRE,Sheldon Pearce,2020.0,2020-02-27,657,https://www.pitchfork.com/reviews/albums/kamaiyah-got-it-made/,3XVpDdKav6C6zwlDXPhMEO,194871.0,2020-02-27,2020,157,0.0,4.0,2.0
Kamaiyah,No Explanations,6.0,Rap,GRND.WRK / EMPIRE,Stephen Kearse,2020.0,2020-12-18,643,https://www.pitchfork.com/reviews/albums/kamaiyah-no-explanations/,3XVpDdKav6C6zwlDXPhMEO,194871.0,2020-12-18,2020,104,0.0,4.0,3.0
Kamaiyah,Keep It Lit EP,6.5,Rap,Keep It Lit,Heven Haile,2022.0,2022-12-20,487,https://www.pitchfork.com/reviews/albums/kamaiyah-keep-it-lit-ep/,3XVpDdKav6C6zwlDXPhMEO,194871.0,2022-12-20,2022,21,0.0,4.0,4.0
Kamasi Washington,Harmony of Difference EP,8.5,Jazz,Young Turks,Mark Richardson,2017.0,2017-09-28,809,https://www.pitchfork.com/reviews/albums/kamasi-washington-harmony-of-difference-ep/,6HQYnRM4OzToCYPpVBInuU,527488.0,2017-09-28,2017,40,0.0,5.0,1.0
Kamasi Washington,Heaven and Earth,8.8,Jazz,Young Turks,Nate Chinen,2018.0,2018-06-22,1030,https://www.pitchfork.com/reviews/albums/kamasi-washington-heaven-and-earth/,6HQYnRM4OzToCYPpVBInuU,527488.0,2018-06-22,2018,6,0.0,5.0,2.0
Kamasi Washington,The Choice,6.5,Jazz,Young Turks / Shoto Mas,Andy Beta,2018.0,2018-07-12,690,https://www.pitchfork.com/reviews/albums/kamasi-washington-the-choice-ep/,6HQYnRM4OzToCYPpVBInuU,527488.0,2018-07-12,2018,180,0.0,5.0,3.0
Kamasi Washington,Becoming (Music From the Netflix Original Documentary),6.9,Jazz,Young Turks,Andy Beta,2020.0,2020-05-19,517,https://www.pitchfork.com/reviews/albums/kamasi-washington-becoming-music-from-the-netflix-original-documentary/,6HQYnRM4OzToCYPpVBInuU,527488.0,2020-05-19,2020,180,0.0,5.0,4.0
Kamasi Washington,Fearless Movement,6.9,Jazz,Young,Andy Cush,2024.0,2024-05-07,1368,https://www.pitchfork.com/reviews/albums/kamasi-washington-fearless-movement/,6HQYnRM4OzToCYPpVBInuU,527488.0,2024-05-07,2024,69,0.0,5.0,5.0
Kanye West,ye,7.1,Rap,G.O.O.D. Music / Def Jam,Meaghan Garvey,2018.0,2018-06-04,1893,https://www.pitchfork.com/reviews/albums/kanye-west-ye/,5K4W6rqBFWDnAN6FQUkS6x,30994938.0,2018-06-04,2018,28,0.0,5.0,1.0
Kanye West,Jesus Is King,7.2,Rap,Def Jam,Rawiya Kameir,2019.0,2019-10-29,1271,https://www.pitchfork.com/reviews/albums/kanye-west-jesus-is-king/,5K4W6rqBFWDnAN6FQUkS6x,30994938.0,2019-10-29,2019,20,0.0,5.0,2.0
Kanye West,Jesus Is Born,7.4,Rap,self-released,Shane Cashman,2019.0,2020-01-08,852,https://www.pitchfork.com/reviews/albums/kanye-west-sunday-service-choir-jesus-is-born/,5K4W6rqBFWDnAN6FQUkS6x,30994938.0,2020-01-08,2020,1,1.0,5.0,3.0
Kanye West,Donda,6.0,Rap,G.O.O.D. Music / Def Jam,Dylan Green,2021.0,2021-08-31,1062,https://www.pitchfork.com/reviews/albums/kanye-west-donda/,5K4W6rqBFWDnAN6FQUkS6x,30994938.0,2021-08-31,2021,149,0.0,5.0,4.0
Kanye West,Donda 2 (V2.22.22 Miami),4.3,Rap,self-released,Alphonse Pierre,2022.0,2022-03-02,1240,https://www.pitchfork.com/reviews/albums/kanye-west-donda-2-v22222-miami/,5K4W6rqBFWDnAN6FQUkS6x,30994938.0,2022-03-02,2022,187,0.0,5.0,5.0
Kaputt,Carnage Hall,7.1,Rock,Upset the Rhythm,Stuart Berman,2019.0,2019-10-07,526,https://www.pitchfork.com/reviews/albums/kaputt-carnage-hall/,0fDdKfaTD2KmHjZapDB8yy,2030.0,2019-10-07,2019,213,0.0,1.0,1.0
Kara Jackson,Why Does the Earth Give Us People to Love?,8.2,Folk/Country,September,Mary Retta,2023.0,2023-04-17,831,https://www.pitchfork.com/reviews/albums/kara-jackson-why-does-the-earth-give-us-people-to-love/,0W9bMhPWFmnO2u2ejaVDlC,6940.0,2023-04-17,2023,6,0.0,1.0,1.0
Kara-Lis Coverdale,Grafts,7.7,Electronic,Boomkat Editions,Thea Ballard,2017.0,2017-05-03,452,https://www.pitchfork.com/reviews/albums/23224-grafts/,5pHUdo5THDtmE9yu3iC2hA,27605.0,2017-05-03,2017,27,0.0,2.0,1.0
Kara-Lis Coverdale,From Where You Came,6.8,Electronic,Smalltown Supersound,Sam Goldner,2025.0,2025-05-10,670,https://www.pitchfork.com/reviews/albums/kara-lis-coverdale-from-where-you-came/,5pHUdo5THDtmE9yu3iC2hA,27605.0,2025-05-10,2025,70,0.0,2.0,2.0
Karate,The Bed Is in the Ocean,8.6,Rock,Numero Group,Sam Sodomsky,2022.0,2022-03-12,819,https://www.pitchfork.com/reviews/albums/karate-the-bed-is-in-the-ocean/,6U26vGPwnCQcNDr9Dpj0Y0,37850.0,2022-03-12,2022,180,0.0,1.0,1.0
Karen Gwyer,Rembo,7.4,Electronic,Don't Be Afraid,Chal Ravens,2017.0,2017-06-26,566,https://www.pitchfork.com/reviews/albums/karen-gwyer-rembo/,7CIkQIdBUVT7ppXHLSbK3U,7635.0,2017-06-26,2017,36,0.0,1.0,1.0
Karen O,Lux Prima,7.3,Rock / Rap,BMG,Ben Cardew,2019.0,2019-03-18,470,https://www.pitchfork.com/reviews/albums/karen-o-danger-mouse-lux-prima/,6emHCSoB4tJxTVXakbrpPz,200327.0,2019-03-18,2019,175,0.0,1.0,1.0
Karenn,Grapefruit Regret,7.4,Electronic,Voam,Shawn Reynaldo,2019.0,2019-12-07,753,https://www.pitchfork.com/reviews/albums/karenn-grapefruit-regret/,4XbegMt5bk2X8R6b8z0vaX,20854.0,2019-12-07,2019,34,0.0,1.0,1.0
Kari Faux,Cry 4 Help EP,7.4,Rap,Change Minds,Khalia Russell,2019.0,2019-03-16,445,https://www.pitchfork.com/reviews/albums/kari-faux-cry-4-help-ep/,4c2ighP1wj8E5dVGJDCOiB,137932.0,2019-03-16,2019,1,0.0,3.0,1.0
Kari Faux,Lowkey Superstar Deluxe,7.5,Rap,Don Giovanni,Stephen Kearse,2021.0,2021-09-28,588,https://www.pitchfork.com/reviews/albums/kari-faux-lowkey-superstar-deluxe/,4c2ighP1wj8E5dVGJDCOiB,137932.0,2021-09-28,2021,104,0.0,3.0,2.0
Kari Faux,Real B*tches Don’t Die!,7.8,Rap,Drink Sum Wtr,Heven Haile,2023.0,2023-06-01,762,https://www.pitchfork.com/reviews/albums/kari-faux-real-btches-dont-die/,4c2ighP1wj8E5dVGJDCOiB,137932.0,2023-06-01,2023,21,0.0,3.0,3.0
Karima Walker,Hands in Our Names,7.4,Experimental,Orindal,Colin Joyce,2017.0,2017-03-28,498,https://www.pitchfork.com/reviews/albums/23003-hands-in-our-names/,2nBR0pClsF1Z2GFuC0xFbg,4471.0,2017-03-28,2017,69,0.0,1.0,1.0
Karin Hellqvist,Flock,6.8,Experimental,Lawo Classics,Seth Colter Walls,2019.0,2020-01-08,714,https://www.pitchfork.com/reviews/albums/karin-hellqvist-flock/,3EIqpJF7Yd07sqoKgvCj35,259.0,2020-01-08,2020,30,1.0,1.0,1.0
Karol G,Tropicoqueta,8.0,Pop/R&B,Bichota,Tatiana Lee Rodriguez,2025.0,2025-07-03,1061,https://www.pitchfork.com/reviews/albums/karol-g-tropicoqueta/,790FomKkXshlbRYZFtlgla,60229225.0,2025-07-03,2025,9,0.0,1.0,1.0
Kas,Like Sunlit Threads,7.3,Electronic,Ilian Tape,Ray Philp,2021.0,2021-02-26,568,https://www.pitchfork.com/reviews/albums/kas-like-sunlit-threads/,4JX0GdKx8EduY2Ck7qac4H,272914.0,2021-02-26,2021,5,0.0,1.0,1.0
Kash Doll,Brat Mail,6.1,Rap,Republic,Brian Josephs,2018.0,2018-03-22,549,https://www.pitchfork.com/reviews/albums/kash-doll-brat-mail/,3u579Gdap91lMptBSdXTpf,1338475.0,2018-03-22,2018,13,0.0,1.0,1.0
Kasper Marott,Full Circle,7.3,Electronic,Axces,Philip Sherburne,2021.0,2021-01-22,818,https://www.pitchfork.com/reviews/albums/kasper-marott-full-circle/,5LE74dLXX7vQIyPK4gkv8X,6154.0,2021-01-22,2021,431,0.0,1.0,1.0
Kassa Overall,I Think I’m Good,7.9,Jazz / Rap,Brownswood,Piotr Orlov,2020.0,2020-03-06,1068,https://www.pitchfork.com/reviews/albums/kassa-overall-i-think-im-good/,7qzzcFzliEAHMlDA9qaRVf,33255.0,2020-03-06,2020,16,0.0,4.0,1.0
Kassa Overall,Shades of Flu: Healthy Remixes For an Ill Moment,7.5,Jazz / Rap,self-released,Dean Van Nguyen,2020.0,2020-06-09,604,https://www.pitchfork.com/reviews/albums/kassa-overall-shades-of-flu-healthy-remixes-for-an-ill-moment/,7qzzcFzliEAHMlDA9qaRVf,33255.0,2020-06-09,2020,78,0.0,4.0,2.0
Kassa Overall,Shades of Flu 2,7.6,Jazz / Rap,self-released,Dean Van Nguyen,2021.0,2021-04-14,716,https://www.pitchfork.com/reviews/albums/kassa-overall-shades-of-flu-2/,7qzzcFzliEAHMlDA9qaRVf,33255.0,2021-04-14,2021,78,0.0,4.0,3.0
Kassa Overall,Animals,6.7,Jazz / Rap,Warp,Marc Hogan,2023.0,2023-06-13,821,https://www.pitchfork.com/reviews/albums/kassa-overall-animals/,7qzzcFzliEAHMlDA9qaRVf,33255.0,2023-06-13,2023,54,0.0,4.0,4.0
Kassem Mosse,workshop 32,7.7,Electronic,Workshop,Philip Sherburne,2023.0,2023-02-06,675,https://www.pitchfork.com/reviews/albums/kassem-mosse-workshop-32/,3PHjnk1kF1jGGUzhubUfjx,12165.0,2023-02-06,2023,431,0.0,1.0,1.0
Kassian,Channels,7.4,Electronic,!K7,Walden Green,2025.0,2025-03-27,592,https://www.pitchfork.com/reviews/albums/kassian-channels/,4w6VhlUuzrUoJ5NbCpefXx,8541.0,2025-03-27,2025,22,0.0,1.0,1.0
Kassie Krut,Kassie KrutEP,7.7,Experimental,Fire Talk,Walden Green,2024.0,2024-12-17,627,https://www.pitchfork.com/reviews/albums/kassie-krut-kassie-krut-ep/,7GblQfA1PogV6RMgys9a7X,5994.0,2024-12-17,2024,22,0.0,1.0,1.0
Kate & Anna McGarrigle,Kate & Anna McGarrigle,9.5,Folk/Country,Warner Bros.,Laura Snapes,1976.0,2025-05-18,3007,https://www.pitchfork.com/reviews/albums/kate-and-anna-mcgarrigle-kate-and-anna-mcgarrigle/,7krh6ZjG7i7jvLGiG3YNJF,29174.0,2025-05-18,2025,60,49.0,1.0,1.0
Kate Bush,The Red Shoes,7.0,Pop/R&B,EMI,Ryan Dombal,1993.0,2019-01-19,1202,https://www.pitchfork.com/reviews/albums/kate-bush-the-red-shoes/,1aSxMhuvixZ8h9dK9jIDwL,2511054.0,2019-01-19,2019,15,26.0,4.0,1.0
Kate Bush,The Kick Inside,8.4,Pop/R&B,EMI,Laura Snapes,1978.0,2019-01-19,1371,https://www.pitchfork.com/reviews/albums/kate-bush-the-kick-inside/,1aSxMhuvixZ8h9dK9jIDwL,2511054.0,2019-01-19,2019,60,41.0,4.0,2.0
Kate Bush,The Sensual World,9.4,Pop/R&B,EMI,Ben Hewitt,1989.0,2019-01-19,1214,https://www.pitchfork.com/reviews/albums/kate-bush-the-sensual-world/,1aSxMhuvixZ8h9dK9jIDwL,2511054.0,2019-01-19,2019,9,30.0,4.0,3.0
Kate Bush,The Dreaming,7.7,Pop/R&B,EMI,Daphne Carr,1982.0,2019-01-19,1689,https://www.pitchfork.com/reviews/albums/kate-bush-the-dreaming/,1aSxMhuvixZ8h9dK9jIDwL,2511054.0,2019-01-19,2019,1,37.0,4.0,4.0
Kate Davis,Trophy,6.9,Rock,Solitaire,Cat Zhang,2019.0,2019-11-16,491,https://www.pitchfork.com/reviews/albums/kate-davis-trophy/,4jXKRg7GZPm3mKGgKwUEco,14594.0,2019-11-16,2019,33,0.0,1.0,1.0
Kate Fagan,I Don’t Wanna Be Too Cool (Expanded Edition),7.1,Rock,Captured Tracks,Emma Madden,2023.0,2023-03-02,691,https://www.pitchfork.com/reviews/albums/kate-fagan-i-dont-wanna-be-too-cool-expanded-edition/,0RHqgb7Q8LeJzHxAZoKAyw,6068.0,2023-03-02,2023,38,0.0,1.0,1.0
Kate NV,для FOR,8.1,Experimental,Rvng Intl.,Kevin Lozano,2018.0,2018-06-25,571,https://www.pitchfork.com/reviews/albums/kate-nv-dlya-for/,1OkYyMwTFtCIl6Jn664Xtx,28389.0,2018-06-25,2018,35,0.0,3.0,1.0
Kate NV,Room for the Moon,8.0,Experimental,Rvng Intl.,Quinn Moreland,2020.0,2020-06-17,654,https://www.pitchfork.com/reviews/albums/kate-nv-room-for-the-moon/,1OkYyMwTFtCIl6Jn664Xtx,28389.0,2020-06-17,2020,76,0.0,3.0,2.0
Kate NV,WOW,7.6,Experimental,Rvng Intl.,Sophie Kemp,2023.0,2023-03-06,454,https://www.pitchfork.com/reviews/albums/kate-nv-wow/,1OkYyMwTFtCIl6Jn664Xtx,28389.0,2023-03-06,2023,62,0.0,3.0,3.0
